home_team,away_team,base_home,base_draw,base_away,adjusted_home,adjusted_draw,adjusted_away,final_home,final_draw,final_away,max_abs_shift_pre_draw,sum_abs_shift_pre_draw,max_abs_shift_final,base_argmax,adjusted_argmax,final_argmax,argmax_changed_pre_draw,argmax_changed_final,squad_top26_diff,tm_market_value_log_diff,tm_caps_diff,tm_recent_injury_days_diff,context_shift
Curaçao,Uruguay,0.415343,0.429168,0.155488,0.31812,0.416396,0.265484,0.31812,0.416396,0.265484,0.109996,0.219992,0.109996,empate,empate,empate,False,False,-13.928205,-0.993037,-0.533865,-0.658884,0.0
Curaçao,Morocco,0.312419,0.51906,0.168522,0.213248,0.508299,0.278453,0.234195,0.46,0.305805,0.109931,0.219862,0.137283,empate,empate,empate,False,False,-13.889744,-1.049162,-0.17044,-0.716086,0.0
Bosnia and Herzegovina,France,0.239101,0.383367,0.377532,0.142162,0.37076,0.487078,0.142162,0.37076,0.487078,0.109545,0.21909,0.109545,empate,fora,fora,True,True,-11.846154,-2.265283,-0.232759,-0.03774,0.0
South Africa,Colombia,0.560252,0.41489,0.024858,0.463475,0.40221,0.134315,0.463475,0.40221,0.134315,0.109456,0.218913,0.109456,casa,casa,casa,False,False,-12.365385,-2.662463,-0.873187,-0.901818,0.0
South Africa,Côte d'Ivoire,0.579854,0.412185,0.007961,0.48346,0.399475,0.117064,0.48346,0.399475,0.117064,0.109103,0.218206,0.109103,casa,casa,casa,False,False,-11.865385,-3.366742,-1.149385,-0.965173,0.0
Iraq,Colombia,0.518869,0.459112,0.022019,0.421536,0.447559,0.130905,0.421536,0.447559,0.130905,0.108886,0.217772,0.108886,casa,empate,empate,True,True,-12.186813,-2.633476,-0.47033,-0.703444,0.0
South Africa,Sweden,0.529971,0.453873,0.016156,0.43296,0.442219,0.12482,0.43296,0.442219,0.12482,0.108664,0.217328,0.108664,casa,empate,empate,True,True,-11.903846,-3.036768,-1.124321,-0.702809,0.0
Iraq,Côte d'Ivoire,0.662559,0.330905,0.006536,0.568251,0.316645,0.115104,0.568251,0.316645,0.115104,0.108568,0.217137,0.108568,casa,casa,casa,False,False,-11.686813,-3.337755,-0.746527,-0.7668,0.0
Cape Verde Islands,Belgium,0.396125,0.48226,0.121614,0.298972,0.47128,0.229748,0.305351,0.46,0.234649,0.108134,0.216267,0.113035,empate,empate,empate,False,False,-12.769231,-1.613827,-0.387554,0.040758,0.0
Iraq,Sweden,0.651746,0.338729,0.009525,0.557634,0.324823,0.117543,0.557634,0.324823,0.117543,0.108018,0.216036,0.108018,casa,casa,casa,False,False,-11.725275,-3.007781,-0.721463,-0.504436,0.0
Uzbekistan,Argentina,0.351483,0.466056,0.182461,0.256261,0.453874,0.289865,0.256261,0.453874,0.289865,0.107404,0.214807,0.107404,empate,empate,empate,False,False,-12.830769,-3.059468,0.086895,-1.481949,0.0
South Africa,Norway,0.463464,0.516312,0.020224,0.366419,0.506249,0.127332,0.400741,0.46,0.139259,0.107108,0.214216,0.119035,empate,empate,empate,False,False,-11.557692,-3.044438,-1.40276,-0.660584,0.0
Qatar,Belgium,0.497463,0.479958,0.022579,0.4021,0.468472,0.129428,0.408509,0.46,0.131491,0.106849,0.213698,0.108912,casa,empate,empate,True,True,-12.076923,-3.493265,-0.245736,-0.808334,0.0
Iraq,Norway,0.574161,0.415307,0.010532,0.479743,0.403323,0.116934,0.479743,0.403323,0.116934,0.106402,0.212805,0.106402,casa,casa,casa,False,False,-11.379121,-3.01545,-0.999902,-0.462211,0.0
Curaçao,Croatia,0.392537,0.534687,0.072777,0.297062,0.524439,0.178499,0.337314,0.46,0.202686,0.105723,0.211446,0.12991,empate,empate,empate,False,False,-13.851282,-0.771604,-0.430862,-0.52125,0.0
Uzbekistan,Netherlands,0.452968,0.483427,0.063604,0.359137,0.471649,0.169214,0.367055,0.46,0.172945,0.10561,0.211219,0.10934,empate,empate,empate,False,False,-12.792308,-3.103658,-0.200089,-1.524078,0.0
Egypt,England,0.514553,0.466377,0.019069,0.421253,0.454382,0.124365,0.421253,0.454382,0.124365,0.105296,0.210592,0.105296,casa,empate,empate,True,True,-13.015385,-2.461522,-0.154996,-0.468644,0.0
South Africa,Senegal,0.454275,0.510608,0.035117,0.359277,0.500317,0.140406,0.388265,0.46,0.151735,0.105289,0.210578,0.116618,empate,empate,empate,False,False,-11.788462,-2.912118,-0.981317,-0.837542,0.0
IR Iran,Netherlands,0.515642,0.474488,0.00987,0.421917,0.463683,0.1144,0.424814,0.46,0.115186,0.104531,0.209062,0.105316,casa,empate,empate,True,True,-11.192308,-3.358878,-0.051624,-0.153051,0.0
Panama,Uruguay,0.565698,0.414998,0.019304,0.473535,0.402649,0.123816,0.473535,0.402649,0.123816,0.104512,0.209025,0.104512,casa,casa,casa,False,False,-11.994872,-2.681022,-0.481706,-0.402758,0.0
Iraq,Senegal,0.499305,0.486227,0.014468,0.4056,0.475583,0.118818,0.417652,0.46,0.122348,0.10435,0.2087,0.107881,casa,empate,empate,True,True,-11.60989,-2.883131,-0.57846,-0.639168,0.0
Panama,Morocco,0.575732,0.414679,0.009588,0.484136,0.402324,0.11354,0.484136,0.402324,0.11354,0.103952,0.207903,0.103952,casa,casa,casa,False,False,-11.95641,-2.737147,-0.118281,-0.459959,0.0
Curaçao,Colombia,0.3077,0.422329,0.26997,0.215796,0.410314,0.37389,0.215796,0.410314,0.37389,0.10392,0.207839,0.10392,empate,empate,empate,False,False,-13.082051,-0.753119,0.03526,-0.641696,0.0
IR Iran,Argentina,0.497047,0.484976,0.017977,0.403863,0.474379,0.121759,0.414911,0.46,0.125089,0.103781,0.207562,0.107112,casa,empate,empate,True,True,-11.230769,-3.314688,0.235359,-0.110922,0.0
South Africa,USA,0.518835,0.462541,0.018625,0.426237,0.45147,0.122293,0.426237,0.45147,0.122293,0.103668,0.207337,0.103668,casa,empate,empate,True,True,-11.557692,-2.846028,-1.487447,-1.178804,0.0
Curaçao,Türkiye,0.395605,0.498469,0.105926,0.303031,0.487695,0.209273,0.319413,0.46,0.220587,0.103347,0.206695,0.114661,empate,empate,empate,False,False,-13.505128,-0.771604,-0.424701,-0.815577,0.0
South Africa,Japan,0.49799,0.472578,0.029433,0.405302,0.461944,0.132755,0.406766,0.46,0.133234,0.103322,0.206644,0.103802,casa,empate,empate,True,True,-11.480769,-2.542346,-1.385317,-0.983496,0.0
Curaçao,Switzerland,0.400015,0.467088,0.132897,0.308279,0.455589,0.236132,0.308279,0.455589,0.236132,0.103235,0.20647,0.103235,empate,empate,empate,False,False,-13.620513,-0.691561,-0.464081,-0.907268,0.0
Iraq,USA,0.597393,0.390575,0.012032,0.506729,0.37821,0.115061,0.506729,0.37821,0.115061,0.103029,0.206058,0.103029,casa,casa,casa,False,False,-11.379121,-2.81704,-1.084589,-0.980431,0.0
Iraq,Japan,0.515783,0.467193,0.017024,0.423794,0.456615,0.119591,0.423794,0.456615,0.119591,0.102567,0.205134,0.102567,casa,empate,empate,True,True,-11.302198,-2.513358,-0.98246,-0.785122,0.0
Australia,Netherlands,0.535008,0.456046,0.008945,0.443317,0.445225,0.111457,0.443317,0.445225,0.111457,0.102512,0.205024,0.102512,casa,empate,empate,True,True,-11.230769,-2.658848,-0.340043,0.365056,0.0
South Africa,Austria,0.527244,0.45378,0.018977,0.435862,0.442823,0.121315,0.435862,0.442823,0.121315,0.102338,0.204676,0.102338,casa,empate,empate,True,True,-11.596154,-2.269973,-1.458797,-0.655556,0.0
Jordan,Belgium,0.483248,0.497533,0.019219,0.391251,0.487253,0.121496,0.412046,0.46,0.127954,0.102278,0.204555,0.108735,empate,empate,empate,False,False,-10.358974,-4.511188,-1.10769,-2.882404,0.0
Saudi Arabia,Belgium,0.495087,0.480394,0.024519,0.402965,0.470288,0.126748,0.410791,0.46,0.129209,0.102229,0.204458,0.104691,casa,empate,empate,True,True,-9.769231,-4.425285,-2.776613,-2.73645,0.0
Australia,Argentina,0.457515,0.511096,0.031389,0.365205,0.501363,0.133432,0.3955,0.46,0.1445,0.102043,0.204086,0.113111,empate,empate,empate,False,False,-11.269231,-2.614659,-0.053059,0.407185,0.0
Panama,Croatia,0.488282,0.496708,0.01501,0.396706,0.48626,0.117033,0.416984,0.46,0.123016,0.102024,0.204047,0.108006,empate,empate,empate,False,False,-11.917949,-2.459589,-0.378703,-0.265124,0.0
Iraq,Austria,0.572333,0.418587,0.00908,0.482178,0.407104,0.110718,0.482178,0.407104,0.110718,0.101638,0.203276,0.101638,casa,casa,casa,False,False,-11.417582,-2.240986,-1.055939,-0.457183,0.0
Egypt,Brazil,0.531197,0.450487,0.018316,0.44269,0.438261,0.119049,0.44269,0.438261,0.119049,0.100733,0.201465,0.100733,casa,casa,casa,False,False,-13.092308,-2.125474,0.709052,-0.533183,0.0
Curaçao,Côte d'Ivoire,0.441628,0.467172,0.0912,0.352475,0.456114,0.19141,0.352475,0.456114,0.19141,0.10021,0.200421,0.10021,empate,empate,empate,False,False,-12.582051,-1.457398,-0.240937,-0.705052,0.0
Egypt,Germany,0.556977,0.431641,0.011382,0.469333,0.419224,0.111443,0.469333,0.419224,0.111443,0.100061,0.200121,0.100061,casa,casa,casa,False,False,-12.976923,-1.913772,-0.183307,-0.594407,0.0
Curaçao,Sweden,0.411231,0.527579,0.061191,0.321939,0.517909,0.160153,0.36061,0.46,0.17939,0.098962,0.197924,0.118199,empate,empate,empate,False,False,-12.620513,-1.127424,-0.215873,-0.442688,0.0
Panama,Türkiye,0.557061,0.43069,0.012249,0.469655,0.41918,0.111166,0.469655,0.41918,0.111166,0.098917,0.197833,0.098917,casa,casa,casa,False,False,-11.571795,-2.459589,-0.372542,-0.55945,0.0
Curaçao,Norway,0.424326,0.436862,0.138812,0.336701,0.425635,0.237664,0.336701,0.425635,0.237664,0.098852,0.197704,0.098852,empate,empate,empate,False,False,-12.274359,-1.135093,-0.494312,-0.400463,0.0
Egypt,Portugal,0.516398,0.471104,0.012498,0.428483,0.460215,0.111302,0.428654,0.46,0.111346,0.098804,0.197607,0.098848,casa,empate,empate,True,True,-12.169231,-1.919261,-0.328977,-0.03629,0.0
South Africa,Algeria,0.504083,0.487437,0.00848,0.415642,0.477557,0.106801,0.42961,0.46,0.11039,0.098321,0.196642,0.10191,casa,empate,empate,True,True,-10.903846,-2.556273,-1.150621,-0.612295,0.0
Panama,Switzerland,0.546204,0.44443,0.009366,0.459335,0.433144,0.107521,0.459335,0.433144,0.107521,0.098155,0.19631,0.098155,casa,casa,casa,False,False,-11.687179,-2.379546,-0.411922,-0.651142,0.0
Tunisia,Belgium,0.548299,0.433585,0.018116,0.461537,0.422329,0.116133,0.461537,0.422329,0.116133,0.098017,0.196035,0.098017,casa,casa,casa,False,False,-11.730769,-1.887917,-0.51183,-0.330729,0.0
Iraq,Algeria,0.576525,0.416722,0.006753,0.489801,0.405658,0.104541,0.489801,0.405658,0.104541,0.097788,0.195577,0.097788,casa,casa,casa,False,False,-10.725275,-2.527286,-0.747764,-0.413922,0.0
Canada,Spain,0.45726,0.49787,0.04487,0.36954,0.487878,0.142581,0.389657,0.46,0.150343,0.097711,0.195423,0.105473,empate,empate,empate,False,False,-11.769231,-1.855754,-0.097252,-0.10343,0.0
Canada,France,0.441308,0.526121,0.032572,0.353217,0.516692,0.130091,0.394649,0.46,0.145351,0.09752,0.195039,0.112779,empate,empate,empate,False,False,-11.884615,-1.681774,-0.215992,-0.135939,0.0
Korea Republic,Spain,0.479117,0.50404,0.016843,0.391227,0.494489,0.114285,0.417918,0.46,0.122082,0.097442,0.194884,0.105239,empate,empate,empate,False,False,-10.923077,-2.5095,-0.017392,0.1024,0.0
New Zealand,Uruguay,0.307653,0.610849,0.081498,0.217819,0.603269,0.178912,0.296479,0.46,0.243521,0.097414,0.194827,0.162023,empate,empate,empate,False,False,-11.115385,-2.433046,-0.443578,-0.006996,0.0
Korea Republic,France,0.501787,0.486506,0.011707,0.414279,0.476617,0.109103,0.427433,0.46,0.112567,0.097396,0.194792,0.10086,casa,empate,empate,True,True,-11.038462,-2.33552,-0.136132,0.06989,0.0
Paraguay,Spain,0.42054,0.538042,0.041418,0.33206,0.529199,0.138741,0.380867,0.46,0.159133,0.097323,0.194646,0.117715,empate,empate,empate,False,False,-10.923077,-2.398681,-0.759987,-0.242903,0.0
Congo DR,France,0.363657,0.466345,0.169998,0.276803,0.456128,0.267069,0.276803,0.456128,0.267069,0.097071,0.194142,0.097071,empate,empate,empate,False,False,-11.884615,-0.959257,-0.25721,0.195838,0.0
New Zealand,Morocco,0.46171,0.45819,0.080101,0.375231,0.447637,0.177132,0.375231,0.447637,0.177132,0.097031,0.194062,0.097031,casa,empate,empate,True,True,-11.076923,-2.489171,-0.080153,-0.064197,0.0
Paraguay,France,0.437432,0.54044,0.022128,0.349222,0.531643,0.119135,0.402641,0.46,0.137359,0.097007,0.194013,0.11523,empate,empate,empate,False,False,-11.038462,-2.224701,-0.878728,-0.275412,0.0
Curaçao,Senegal,0.363677,0.497527,0.138796,0.277061,0.487397,0.235541,0.29187,0.46,0.24813,0.096745,0.193491,0.109334,empate,empate,empate,False,False,-12.505128,-1.002774,-0.07287,-0.57742,0.0
Bosnia and Herzegovina,England,0.243818,0.559861,0.196321,0.155554,0.551634,0.292813,0.187345,0.46,0.352655,0.096492,0.192983,0.156335,empate,empate,empate,False,False,-10.615385,-2.426087,-0.357641,-0.250732,0.0
Panama,Colombia,0.511836,0.473273,0.01489,0.425931,0.462982,0.111087,0.428296,0.46,0.111704,0.096197,0.192394,0.096814,casa,empate,empate,True,True,-11.148718,-2.441104,0.087419,-0.38557,0.0
Congo DR,Spain,0.381714,0.492511,0.125775,0.295259,0.482794,0.221947,0.308271,0.46,0.231729,0.096172,0.192343,0.105953,empate,empate,empate,False,False,-11.769231,-1.133236,-0.13847,0.228347,0.0
Panama,Côte d'Ivoire,0.718729,0.275177,0.006094,0.636818,0.261049,0.102132,0.636818,0.261049,0.102132,0.096039,0.192077,0.096039,casa,casa,casa,False,False,-10.648718,-3.145383,-0.188778,-0.448926,0.0
Haiti,Uruguay,0.433103,0.521287,0.04561,0.347136,0.511617,0.141248,0.383824,0.46,0.156176,0.095637,0.191275,0.110566,empate,empate,empate,False,False,-11.89011,-1.965624,-0.793085,-1.514198,0.0
Panama,Sweden,0.662,0.322068,0.015932,0.579403,0.309046,0.111551,0.579403,0.309046,0.111551,0.095619,0.191238,0.095619,casa,casa,casa,False,False,-10.687179,-2.815409,-0.163714,-0.186561,0.0
Curaçao,Japan,0.311067,0.512114,0.176819,0.224933,0.5027,0.272366,0.244247,0.46,0.295753,0.095547,0.191095,0.118934,empate,empate,empate,False,False,-12.197436,-0.633001,-0.47687,-0.723374,0.0
Haiti,Morocco,0.417945,0.550318,0.031737,0.332026,0.541235,0.126738,0.39082,0.46,0.14918,0.095002,0.190003,0.117444,empate,empate,empate,False,False,-11.851648,-2.021749,-0.42966,-1.5714,0.0
New Zealand,Croatia,0.266495,0.673488,0.060017,0.178153,0.667242,0.154605,0.289107,0.46,0.250893,0.094588,0.189176,0.213488,empate,empate,empate,False,False,-11.038462,-2.211613,-0.340575,0.130638,0.0
Curaçao,USA,0.365482,0.552564,0.081954,0.280006,0.543736,0.176258,0.331395,0.46,0.208605,0.094304,0.188608,0.126652,empate,empate,empate,False,False,-12.274359,-0.936684,-0.578999,-0.918683,0.0
South Africa,Scotland,0.526356,0.45638,0.017263,0.442405,0.446355,0.111241,0.442405,0.446355,0.111241,0.093977,0.187955,0.093977,casa,empate,empate,True,True,-10.25,-2.733279,-1.225612,-1.153395,0.0
Curaçao,Austria,0.381865,0.4861,0.132036,0.297827,0.476237,0.225936,0.30706,0.46,0.23294,0.0939,0.187801,0.100905,empate,empate,empate,False,False,-12.312821,-0.360629,-0.550349,-0.395435,0.0
Panama,Norway,0.594421,0.3968,0.008779,0.511831,0.385534,0.102634,0.511831,0.385534,0.102634,0.093855,0.18771,0.093855,casa,casa,casa,False,False,-10.341026,-2.823078,-0.442153,-0.144336,0.0
Haiti,Croatia,0.377013,0.570532,0.052455,0.292168,0.562007,0.145825,0.360213,0.46,0.179787,0.09337,0.186739,0.127332,empate,empate,empate,False,False,-11.813187,-1.744191,-0.690081,-1.376564,0.0
Iraq,Scotland,0.547313,0.443969,0.008719,0.464075,0.433885,0.10204,0.464075,0.433885,0.10204,0.093321,0.186643,0.093321,casa,casa,casa,False,False,-10.071429,-2.704291,-0.822754,-0.955021,0.0
South Africa,Czechia,0.515333,0.474464,0.010204,0.43267,0.465061,0.102269,0.436764,0.46,0.103236,0.092065,0.18413,0.093032,casa,empate,empate,True,True,-10.442308,-1.913035,-1.399874,-0.510437,0.0
Panama,Senegal,0.57657,0.414138,0.009293,0.49591,0.403065,0.101024,0.49591,0.403065,0.101024,0.091732,0.183464,0.091732,casa,casa,casa,False,False,-10.571795,-2.690759,-0.020711,-0.321294,0.0
Iraq,Czechia,0.609379,0.381407,0.009214,0.528706,0.37053,0.100764,0.528706,0.37053,0.100764,0.091549,0.183099,0.091549,casa,casa,casa,False,False,-10.263736,-1.884048,-0.997016,-0.312064,0.0
South Africa,Ghana,0.69222,0.302162,0.005618,0.61346,0.289406,0.097133,0.61346,0.289406,0.097133,0.091515,0.183031,0.091515,casa,casa,casa,False,False,-9.942308,-3.037623,-1.188224,-1.347695,0.0
Bosnia and Herzegovina,Brazil,0.346451,0.481473,0.172077,0.264548,0.471899,0.263553,0.270509,0.46,0.269491,0.091476,0.182953,0.097415,empate,empate,empate,False,False,-10.692308,-2.090039,0.506407,-0.31527,0.0
Egypt,Netherlands,0.567394,0.420476,0.01213,0.487624,0.409097,0.103278,0.487624,0.409097,0.103278,0.091148,0.182296,0.091148,casa,casa,casa,False,False,-11.592308,-1.867776,0.060995,-0.275653,0.0
Uzbekistan,Belgium,0.471868,0.484499,0.043633,0.39109,0.474181,0.13473,0.401637,0.46,0.138363,0.091097,0.182194,0.094731,empate,empate,empate,False,False,-11.292308,-2.685139,-0.243172,-1.55495,0.0
Iraq,Ghana,0.747081,0.249125,0.003794,0.66959,0.235631,0.09478,0.66959,0.235631,0.09478,0.090986,0.181972,0.090986,casa,casa,casa,False,False,-9.763736,-3.008636,-0.785367,-1.149322,0.0
New Zealand,Türkiye,0.394979,0.575452,0.029569,0.311915,0.56756,0.120525,0.389497,0.46,0.150503,0.090956,0.181912,0.120934,empate,empate,empate,False,False,-10.692308,-2.211613,-0.334415,-0.163688,0.0
New Zealand,Switzerland,0.32569,0.624943,0.049368,0.242073,0.617934,0.139993,0.342139,0.46,0.197861,0.090625,0.18125,0.164943,empate,empate,empate,False,False,-10.807692,-2.131571,-0.373794,-0.25538,0.0
IR Iran,Belgium,0.577285,0.413491,0.009224,0.497133,0.403057,0.099811,0.497133,0.403057,0.099811,0.090586,0.181173,0.090586,casa,casa,casa,False,False,-9.692308,-2.94036,-0.094708,-0.183923,0.0
Ecuador,France,0.539625,0.448677,0.011697,0.459413,0.438312,0.102274,0.459413,0.438312,0.102274,0.090577,0.181154,0.090577,casa,casa,casa,False,False,-11.269231,-1.54929,-0.523667,0.103085,0.0
Ecuador,Spain,0.497728,0.489754,0.012517,0.416782,0.480161,0.103057,0.432947,0.46,0.107053,0.090539,0.181079,0.094536,casa,empate,empate,True,True,-11.153846,-1.723269,-0.404926,0.135594,0.0
South Africa,Mexico,0.472556,0.49438,0.033065,0.391144,0.485278,0.123578,0.410353,0.46,0.129647,0.090513,0.181027,0.096582,empate,empate,empate,False,False,-10.365385,-2.134071,-1.209427,-0.773339,0.0
Panama,USA,0.66575,0.326545,0.007704,0.587749,0.314106,0.098145,0.587749,0.314106,0.098145,0.090441,0.180881,0.090441,casa,casa,casa,False,False,-10.341026,-2.624669,-0.52684,-0.662557,0.0
Egypt,Argentina,0.551697,0.428268,0.020035,0.472543,0.417035,0.110423,0.472543,0.417035,0.110423,0.090388,0.180775,0.090388,casa,casa,casa,False,False,-11.630769,-1.823586,0.347978,-0.233524,0.0
Panama,Japan,0.549341,0.44055,0.010109,0.469501,0.430459,0.10004,0.469501,0.430459,0.10004,0.089931,0.179863,0.089931,casa,casa,casa,False,False,-10.264103,-2.320986,-0.424711,-0.467248,0.0
Iraq,Mexico,0.525229,0.454122,0.020649,0.445098,0.444464,0.110439,0.445098,0.444464,0.110439,0.089789,0.179578,0.089789,casa,casa,casa,False,False,-10.186813,-2.105084,-0.806569,-0.574966,0.0
Haiti,Türkiye,0.448681,0.526225,0.025094,0.368052,0.517076,0.114872,0.411552,0.46,0.128448,0.089778,0.179555,0.103354,empate,empate,empate,False,False,-11.467033,-1.744191,-0.683921,-1.670891,0.0
Curaçao,Algeria,0.349363,0.531737,0.118899,0.268217,0.523116,0.208666,0.303716,0.46,0.236284,0.089767,0.179534,0.117384,empate,empate,empate,False,False,-11.620513,-0.646929,-0.242174,-0.352174,0.0
Cape Verde Islands,Uruguay,0.432407,0.436947,0.130646,0.35267,0.427134,0.220195,0.35267,0.427134,0.220195,0.089549,0.179099,0.089549,empate,empate,empate,False,False,-10.538462,-1.320778,-0.471297,0.008484,0.0
Bosnia and Herzegovina,Portugal,0.278724,0.54643,0.174847,0.196864,0.538802,0.264333,0.230501,0.46,0.309499,0.089487,0.178973,0.134652,empate,empate,empate,False,False,-9.769231,-1.883827,-0.531622,0.181623,0.0
Panama,Austria,0.597451,0.393296,0.009254,0.519184,0.382415,0.0984,0.519184,0.382415,0.0984,0.089147,0.178294,0.089147,casa,casa,casa,False,False,-10.379487,-2.048614,-0.49819,-0.139308,0.0
Bosnia and Herzegovina,Germany,0.38398,0.541333,0.074687,0.303123,0.533047,0.163829,0.350542,0.46,0.189458,0.089142,0.178284,0.11477,empate,empate,empate,False,False,-10.576923,-1.878337,-0.385952,-0.376495,0.0
Haiti,Switzerland,0.453784,0.519189,0.027027,0.374002,0.509858,0.11614,0.412046,0.46,0.127954,0.089113,0.178226,0.100927,empate,empate,empate,False,False,-11.582418,-1.664148,-0.7233,-1.762582,0.0
Cape Verde Islands,Morocco,0.361435,0.521433,0.117132,0.280815,0.513093,0.206092,0.311436,0.46,0.228564,0.088959,0.177919,0.111432,empate,empate,empate,False,False,-10.5,-1.376903,-0.107872,-0.048717,0.0
Canada,England,0.433341,0.510989,0.055669,0.353325,0.502115,0.144559,0.383212,0.46,0.156788,0.08889,0.17778,0.101118,empate,empate,empate,False,False,-10.653846,-1.842578,-0.340874,-0.34893,0.0
New Zealand,Sweden,0.438607,0.463608,0.097785,0.359255,0.454177,0.186568,0.359255,0.454177,0.186568,0.088783,0.177566,0.088783,empate,empate,empate,False,False,-9.807692,-2.567433,-0.125586,0.209201,0.0
New Zealand,Colombia,0.314048,0.629227,0.056724,0.23202,0.622586,0.145394,0.331972,0.46,0.208028,0.088669,0.177338,0.169227,empate,empate,empate,False,False,-10.269231,-2.193128,0.125547,0.010192,0.0
